run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20230907-10:22:21-11607,runattr,,,configname,General,,
General-0-20230907-10:22:21-11607,runattr,,,datetime,20230907-10:22:21,,
General-0-20230907-10:22:21-11607,runattr,,,datetimef,20230907-102221,,
General-0-20230907-10:22:21-11607,runattr,,,experiment,General,,
General-0-20230907-10:22:21-11607,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20230907-10:22:21-11607,runattr,,,iterationvars,,,
General-0-20230907-10:22:21-11607,runattr,,,iterationvarsd,,,
General-0-20230907-10:22:21-11607,runattr,,,iterationvarsf,,,
General-0-20230907-10:22:21-11607,runattr,,,measurement,,,
General-0-20230907-10:22:21-11607,runattr,,,network,TSN_multipath,,
General-0-20230907-10:22:21-11607,runattr,,,processid,11607,,
General-0-20230907-10:22:21-11607,runattr,,,repetition,0,,
General-0-20230907-10:22:21-11607,runattr,,,replication,#0,,
General-0-20230907-10:22:21-11607,runattr,,,resultdir,results,,
General-0-20230907-10:22:21-11607,runattr,,,runnumber,0,,
General-0-20230907-10:22:21-11607,runattr,,,seedset,0,,
General-0-20230907-10:22:21-11607,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20230907-10:22:21-11607,config,,,network,TSN_multipath,,
General-0-20230907-10:22:21-11607,config,,,sim-time-limit,10ms,,
General-0-20230907-10:22:21-11607,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20230907-10:22:21-11607,config,,,*.*.hasStreamRedundancy,true,,
General-0-20230907-10:22:21-11607,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20230907-10:22:21-11607,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20230907-10:22:21-11607,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20230907-10:22:21-11607,config,,,*.host0.eth[0].bitrate,100Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[0].bitrate,100Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[1].bitrate,160Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[2].bitrate,130Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[3].bitrate,140Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[4].bitrate,150Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[5].bitrate,130Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[6].bitrate,150Mbps,,
General-0-20230907-10:22:21-11607,config,,,*.switch0.eth[7].bitrate,240Mbps,,
